place_name,food,address,gu,lat,lng
하비비(habibi),아시안/양식,서울특별시 용산구 회나무로28길 1,용산구,37.5395441752996,126.991884704611
니가먹던그집,분식,서울특별시 동대문구 한빛로 11,동대문구,37.5770541879963,127.02460465605
대박집,한식,서울특별시 중랑구 면목로48길 30,중랑구,37.5820489441698,127.090306415279
왕언니네 손 칼국수,한식,서울특별시 중랑구 신내역로 111,중랑구,37.613121773853,127.11244192431
스시노칸도 왕십리비트플렉스점,돈까스/일식,서울특별시 성동구 왕십리광장로 17,성동구,37.5614417528647,127.038394194396
도새기집,한식,서울특별시 광진구 군자로 86,광진구,37.5507469955302,127.071215969941
명인명가,한식,서울특별시 광진구 능동로50길 8,광진구,37.5639328590726,127.083782563769
송돼지냉면,한식,서울특별시 광진구 광나루로 410,광진구,37.5465622772815,127.075047996201
큰집닭강정,치킨,서울특별시 광진구 동일로20길 84,광진구,37.5400252244359,127.068115757205
맥적단,한식,서울특별시 은평구 서오릉로2길 3,은평구,37.6025683549818,126.927088988394
신기한꽃게장 응암역점,한식,서울특별시 은평구 은평로 55,은평구,37.5988873622692,126.913980738875
영수야 국수먹자,한식,서울특별시 서대문구 간호대로2길 10,서대문구,37.5969705370827,126.949158185014
오프라인 컴퍼니,아시안/양식,서울특별시 서대문구 통일로 489,서대문구,37.5916948248344,126.940931668368
화미,한식,서울특별시 서대문구 증가로12나길 108,서대문구,37.5829941761051,126.919665893165
도봉원조 전남집순대국,찜탕,서울특별시 도봉구 마들로 732,도봉구,37.6752147972162,127.047822781902
어쩌다 맛집,한식,서울특별시 노원구 한글비석로47길 67,노원구,37.6610952765788,127.066725123166
골목포차 하루,야식,서울특별시 성북구 장위로15길 33-1,성북구,37.6157445506872,127.042153036345
세운미래사주카페,카페/디저트,서울특별시 성북구 화랑로13길 9,성북구,37.6038395816112,127.042453782464
진이네 칼국수,한식,서울특별시 성북구 정릉로42길 11,성북구,37.6012516010187,127.020868592452
광화문석갈비D타워점,한식,서울특별시 종로구 종로3길 17,종로구,37.5709958592808,126.978914477333
슬로우캘리,한식,서울특별시 종로구 새문안로5가길 32,종로구,37.5749070788093,126.973546882676
크리스탈,아시안/양식,서울특별시 종로구 자하문로7길 16,종로구,37.5785735130149,126.970940435089
약수회관 깐부,한식,서울특별시 중구 동호로 193-10,중구,37.5550013300494,127.00960722917
오한수 우육면가,중식,서울특별시 중구 한강대로 416,중구,37.555503632236,126.973751343837
카페선셋,카페/디저트,서울특별시 중구 청계천로 160,중구,37.5679798569884,126.995365114169
진미숯불닭갈비(빨래골),한식,서울특별시 강북구 삼양로 296,강북구,37.6299135908845,127.01803719926
"윤 커피,호프",카페/디저트,서울특별시 중랑구 중랑역로 221,중랑구,37.6131039647768,127.075380864848
청년푸드,한식,서울특별시 중랑구 봉우재로 68,중랑구,37.5912621342114,127.080730570848
수셰프치킨,치킨,서울특별시 광진구 아차산로51길 68,광진구,37.5400582927412,127.085061707316
알돈,한식,서울특별시 은평구 서오릉로2길 3,은평구,37.6025683549818,126.927088988394
옥이만두,한식,서울특별시 은평구 서오릉로2길 3,은평구,37.6025683549818,126.927088988394
유참치,회,서울특별시 도봉구 도봉로152길 16,도봉구,37.6690940252172,127.04475251281
오누이 푸드,중식,서울특별시 노원구 한글비석로24나길 12,노원구,37.6625429452856,127.071834913575
구움달,한식,서울특별시 은평구 서오릉로2길 3,은평구,37.6025683549818,126.927088988394
떡갈비 장공방,한식,서울특별시 은평구 서오릉로2길 3,은평구,37.6025683549818,126.927088988394
아라연대게,한식,서울특별시 은평구 통일로 923,은평구,37.6253682469546,126.919757833316
조선아구·해물찜,찜탕,서울특별시 성북구 솔샘로24길 65,성북구,37.6137110812046,127.010181651366
피자플렉스 성북점,피자,서울특별시 성북구 보문로26길 82-1,성북구,37.5878657324674,127.023358012458
서울리에,한식,서울특별시 용산구 한강대로 405,용산구,37.5548375992165,126.971732581232
킹케밥,아시안/양식,서울특별시 용산구 녹사평대로54길 16,용산구,37.5391389452203,126.988101055823
이슈,아시안/양식,서울특별시 종로구 수표로 107-1,종로구,37.570871291018,126.989220505296
풍류,한식,서울특별시 중구 마른내로 11-8,중구,37.5650805952659,126.989261861028
루나카라(LUNAKARA),한식,서울특별시 강북구 삼각산로 86,강북구,37.6401694617097,127.013693536572
부쳐샵(미아점),아시안/양식,서울특별시 강북구 솔매로 83,강북구,37.6251850735813,127.021554729043
행운분식,분식,서울특별시 강북구 도봉로71길 20,강북구,37.6314450681585,127.022828993422
뚝방닭구이,한식,서울특별시 광진구 능동로 69,광진구,37.5378412310188,127.068994278343
순살로홈런,치킨,서울특별시 광진구 광나루로 369,광진구,37.5484610827889,127.071049482737
마코,한식,서울특별시 노원구 공릉로 165,노원구,37.6247341438957,127.079560002845
당김,한식,서울특별시 은평구 연서로13길 32,은평구,37.6104071883263,126.912685748397
망향비빔국수 구산역점,한식,서울특별시 은평구 연서로 154,은평구,37.6126519125646,126.917831128963
박군상회,한식,서울특별시 은평구 은평로 193-2,은평구,37.6021296025449,126.928910153862
팔당냉면 은평점,한식,서울특별시 은평구 갈현로27길 3,은평구,37.6180270334431,126.914664807174
코스(cos),아시안/양식,서울특별시 용산구 녹사평대로40나길 37,용산구,37.5360488325314,126.988590329063
한땀스시,돈까스/일식,서울특별시 용산구 한강대로 69,용산구,37.5270404595814,126.964892234354
러훠꿍푸,중식,서울특별시 종로구 창신길 56,종로구,37.5741588422392,127.010773402858
오카즈(oh!kaz),돈까스/일식,서울특별시 종로구 자하문로 49-1,종로구,37.5804519929961,126.970931214167
우동스테이션본점,돈까스/일식,서울특별시 종로구 새문안로5길 19,종로구,37.5720295562121,126.974293312227
페이퍼앤컵,아시안/양식,서울특별시 종로구 북촌로 10,종로구,37.5778179625338,126.985829061277
기몽,한식,서울특별시 중구 퇴계로81길 7-18,중구,37.5661474842731,127.017382857925
유카레,돈까스/일식,서울특별시 광진구 뚝섬로52다길 1,광진구,37.5303988894152,127.079034644869
주원푸드,분식,서울특별시 광진구 면목로 183,광진구,37.5694318004928,127.082911012852
독립밀방,아시안/양식,서울특별시 용산구 청파로 378,용산구,37.549118478341,126.970484281315
로바타 화목,돈까스/일식,서울특별시 용산구 한남대로21길 20,용산구,37.5339331332712,127.006147733845
바로파스타&바로덮밥 공릉점,돈까스/일식,서울특별시 노원구 동일로173가길 140,노원구,37.624428524582,127.071990792219
우연,한식,서울특별시 노원구 노해로 455,노원구,37.6541666670975,127.058519890434
가마치통닭 가오리역점,치킨,서울특별시 강북구 삼양로 416,강북구,37.6406126530701,127.01716146525
다담죽 미아본점,한식,서울특별시 강북구 도봉로53길 27,강북구,37.6265460331271,127.024242941957
산이커피,카페/디저트,서울특별시 강북구 삼양로173길 61,강북구,37.6620025147747,127.009239290018
스닙스87(SNIPS87),아시안/양식,서울특별시 용산구 녹사평대로40나길 1,용산구,37.534611590768,126.98802947752
(주)종종컴퍼니_콤바크,아시안/양식,서울특별시 중구 만리재로 193,중구,37.5550198699539,126.967199040035
버들식당,돈까스/일식,서울특별시 중구 서소문로 89-20,중구,37.5632510909133,126.972031493823
별미식당,한식,서울특별시 중구 마른내로6길 15,중구,37.5634878495299,126.995328380809
영미김밥,도시락,서울특별시 중구 마장로9길 17,중구,37.5691069332503,127.019447978234
속초킹김밥&도시락,도시락,서울특별시 도봉구 삼양로154길 36,도봉구,37.6555629318147,127.015268069382
죽이야기 도봉구청점,한식,서울특별시 도봉구 마들로 657,도봉구,37.6683298607216,127.045337365161
참숯 죽마고우,한식,서울특별시 중랑구 봉우재로 61,중랑구,37.5913979315076,127.079776773768
오스테리아 로에로,아시안/양식,서울특별시 성동구 뚝섬로9길 13-1,성동구,37.5394943142779,127.056401613836
센터커피,카페/디저트,서울특별시 용산구 청파로 378,용산구,37.549118478341,126.970484281315
야끼니꾸소량 이태원점,한식,서울특별시 용산구 보광로60길 14-3,용산구,37.5337850677007,126.995115040731
함루,돈까스/일식,서울특별시 용산구 청파로 378,용산구,37.549118478341,126.970484281315
제이에이치(JH),아시안/양식,서울특별시 서대문구 연희로 94,서대문구,37.5663617291913,126.930762100966
헐리우드,아시안/양식,서울특별시 서대문구 성산로 551,서대문구,37.565335909471,126.945672552833
돈까스회관 녹번역점,한식,서울특별시 은평구 은평로 230,은평구,37.6008397626449,126.933102356643
비빔면가,한식,서울특별시 은평구 진관1로 21-35,은평구,37.6335642024009,126.918640008744
다정소반,돈까스/일식,서울특별시 성북구 고려대로27길 7,성북구,37.5866391866101,127.029861131574
참맛옛날통닭,치킨,서울특별시 성북구 장위로 58,성북구,37.6138212730883,127.042978761521
욕쟁이할매닭발&불냉면,한식,서울특별시 강북구 오패산로52길 32,강북구,37.6242367700381,127.03228274668
대구상회,치킨,서울특별시 중구 을지로32길 39,중구,37.5648710603177,127.000503005755
요거요거 맛있네,한식,서울특별시 노원구 동일로 1365,노원구,37.6506100117206,127.061234228831
한원,한식,서울특별시 성북구 성북로5길 12,성북구,37.5890508764056,127.00435539606
리본레시피,한식,서울특별시 도봉구 도봉로150길 8,도봉구,37.6657563099309,127.04363897722
뉴올리언스 버거 클럽,패스트푸드,서울특별시 동대문구 회기로21길 3,동대문구,37.5917145843978,127.052932735323
술독에 빠진 기린포차,야식,서울특별시 동대문구 이문로28길 4,동대문구,37.5957932887624,127.060073922246
맛짱 마라탕 상봉점,찜탕,서울특별시 중랑구 망우로 275,중랑구,37.5960076896898,127.08314906928
오늘은 냉면&덮밥,한식,서울특별시 중랑구 상봉로26길 36,중랑구,37.5956532637957,127.095164180992
마마식당,한식,서울특별시 성동구 무학로6길 50,성동구,37.5645961982208,127.035023853624
한결보쌈 건대점,한식,서울특별시 광진구 아차산로 345,광진구,37.5375052411306,127.08158295574
모프(mof),아시안/양식,서울특별시 용산구 두텁바위로1길 36,용산구,37.5459130644722,126.97424694834
황제 한우 정육식당,한식,서울특별시 종로구 난계로29길 28,종로구,37.574281504827,127.021654609122
삼삼식당,분식,서울특별시 중구 다산로 232,중구,37.5636224436505,127.016103725284
떡볶기집,분식,서울특별시 노원구 공릉로 158,노원구,37.6239810932315,127.07970215602
길동이네,한식,서울특별시 성북구 아리랑로 75,성북구,37.598830255568,127.013625487132
김제식당,한식,서울특별시 동대문구 고산자로36길 3,동대문구,37.5790377655561,127.039142935818
옥수포차,야식,서울특별시 성동구 한림말길 24,성동구,37.5405229507013,127.013748613882
수비드 김치찜 세종대점,찜탕,서울특별시 광진구 군자로 135,광진구,37.5540505919523,127.074290919984
츠키,돈까스/일식,서울특별시 광진구 능동로 68,광진구,37.5368854642068,127.069736988535
트레비커피로스터스,카페/디저트,서울특별시 광진구 군자로 63,광진구,37.549021892794,127.070551076644
엣지서울,아시안/양식,서울특별시 용산구 보광로59길 29,용산구,37.5338140206126,126.992308811045
히츠지야 용산점,한식,서울특별시 용산구 한강대로 126 (한강로2가),용산구,37.5306274044597,126.969650404334
노우즈 종로,아시안/양식,서울특별시 종로구 우정국로2길 8,종로구,37.5694386730377,126.983463638249
한스구튀,한식,서울특별시 종로구 사직로8길 42,종로구,37.5737729016185,126.973125723031
꼬끼오 닭강정,한식,서울특별시 은평구 통일로68길 6,은평구,37.6121406835406,126.92952071948
이화수 정릉시장점,한식,서울특별시 성북구 보국문로 40,성북구,37.608137104728,127.010263453052
멕시카나 용두점,치킨,서울특별시 동대문구 천호대로24길 41,동대문구,37.5719968926546,127.033764930551
차연식당,돈까스/일식,서울특별시 중랑구 중랑천로 41-1,중랑구,37.5890110564249,127.073335396113
피앤피(pnp),아시안/양식,서울특별시 중랑구 상봉중앙로 38,중랑구,37.6005297112537,127.087701543763
류가네국밥&전&떡볶당,찜탕,서울특별시 광진구 긴고랑로 45,광진구,37.5628230003912,127.081351249986
베비스토어군자,한식,서울특별시 광진구 광나루로 361,광진구,37.5484457321993,127.069745720123
게창고,돈까스/일식,서울특별시 용산구 청파로 270-1,용산구,37.5436351139704,126.970950267589
더파이,아시안/양식,서울특별시 용산구 신흥로15길 18-8,용산구,37.5445227743142,126.985629194231
심퍼티쿠시 용산점,아시안/양식,서울특별시 용산구 한강대로52길 17-3,용산구,37.5321868244311,126.972072626978
위플루언서168,아시안/양식,서울특별시 용산구 원효로 7,용산구,37.5347142082131,126.945260082406
제주면장 남산서울타워점,한식,서울특별시 용산구 남산공원길 105,용산구,37.5511225714939,126.987867837993
오노식당 어중간,돈까스/일식,서울특별시 성북구 월곡로5나길 8,성북구,37.598095689543,127.038473150144
다니야,돈까스/일식,서울특별시 도봉구 노해로69길 21-11,도봉구,37.6531099173117,127.050075370396
타코야퀸,돈까스/일식,서울특별시 도봉구 도당로 7,도봉구,37.6587910674163,127.034774417532
팩토리,한식,서울특별시 도봉구 방학로2길 23,도봉구,37.6640168145736,127.040790568702
갈비왕,한식,서울특별시 중랑구 답십리로 367,중랑구,37.5717014269436,127.081328191946
프랭크버거 자양점,패스트푸드,서울특별시 광진구 뚝섬로 595,광진구,37.5332088120956,127.076200292098
