,gu,address,food,name,rating,lat,lng
2837,마포구,서울 마포구 도화길 51 2층,중식,여명,4.23,37.5420941081737,126.950974692665
2838,관악구,서울 관악구 남부순환로 1786 1층 안동장,중식,안동장,4.22,37.4813346463622,126.948503435266
2839,마포구,서울 마포구 와우산로 39-5 1층,중식,명장,4.49,37.5479959128981,126.922528445639
2840,마포구,서울 마포구 와우산로 66,아시안/양식,신주양꼬치 홍대점,4.59,37.5504130685142,126.923290830966
2841,서대문구,"서울 서대문구 연세로 37 지층, 라장훠궈",중식,라장훠궈,4.37,37.5588751602898,126.936683399111
2842,영등포구,서울 영등포구 국제금융로8길 19 중앙빌딩 3층 311호,중식,Ming1956,4.2,37.5207615513454,126.929136630611
2843,강북구,서울 강북구 한천로132길 57 열린침례교회 1층 101호,야식,성식이네매운닭발 수유직영점,4.48,37.6412705269995,127.029927966467
2844,송파구,서울 송파구 양산로 25,야식,닥치고곱창 거여점,4.64,37.4914995474022,127.143524616752
2845,강남구,서울 강남구 도산대로46길 21 논현동 한진 로즈힐 아파트,한식,우대박,4.59,37.5208421273132,127.037093416442
2846,종로구,서울 종로구 성균관로 12-3 1층,치킨,BBQ치킨 명륜점,4.25,37.5841853971749,126.997946812419
2847,강북구,서울 강북구 솔샘로 235,야식,죽전문점 참죽,4.25,37.6200271062495,127.018896917458
2848,중랑구,서울 중랑구 용마산로 405 1층,야식,인생은 곱창처럼,4.81,37.5878937419635,127.095721998394
2849,종로구,서울 종로구 청계천로 159 세운상가,찜탕,24시야식닭도리탕,3.85,37.5692814302828,126.995239727442
2850,송파구,서울 송파구 풍성로26길 24,야식,불향기 풍납점,4.49,37.5316622475852,127.118496820323
2851,중구,서울 중구 세종대로 27,야식,명성식당,4.64,37.559279875433,126.974083218612
2852,서대문구,서울 서대문구 신촌역로 22-5 1층 13호,야식,북성로연탄불고기,4.17,37.5589063282429,126.943038576035
2853,종로구,서울 종로구 자하문로11길 8,아시안/양식,준수방키친,4.43,37.579692959491,126.970784222998
2854,마포구,서울 마포구 홍익로 29 1층 로쏘 1924 나폴리 화덕피자,피자,로쏘 1924 나폴리 화덕피자 홍대점,4.68,37.5546382127856,126.921787422622
2855,마포구,서울 마포구 동교로 243-4 2층,피자,랫댓 연남,4.47,37.5619207301286,126.924179858452
2856,마포구,서울 마포구 동교로 267 2층,피자,아노브 연남,4.55,37.5635325649477,126.925377878746
2857,마포구,서울 마포구 동교로 245 4층,피자,백스트리트피자,4.53,37.5618364940379,126.924050688833
2858,마포구,서울 마포구 양화로6길 28 2층,피자,스파카 나폴리,4.47,37.5489058685651,126.915615367873
2859,영등포구,서울 영등포구 국제금융로2길 7 한주빌딩 2층,아시안/양식,본보야지,4.39,37.5246490570692,126.926838629184
2860,마포구,서울 마포구 와우산로29마길 24-1 1층,피자,더피자보이즈 홍대입구역점,4.58,37.555298337451,126.926066373784
2861,영등포구,서울 영등포구 국제금융로 10 콘래드서울 2층,아시안/양식,콘래드서울 아트리오,4.21,37.5251775245928,126.924876706923
2862,마포구,서울 마포구 동교로51길 111 1층,아시안/양식,이석덕생면파스타,4.61,37.5663007202673,126.920851149539
2863,마포구,서울 마포구 백범로 152,아시안/양식,엘리스리틀이태리공덕,4.55,37.5447477438441,126.948258201287
2864,영등포구,서울 영등포구 여의대로 108,아시안/양식,이탈리 더현대서울,4.17,37.5251913154781,126.929112756574
2865,종로구,"서울 종로구 청계천로 11 (서린동 149,청계11빌딩) 2층",아시안/양식,라그릴리아 광화문점,4.49,37.5694838005339,126.978867927837
2866,마포구,서울 마포구 백범로 192 에스오일 본사 1층,아시안/양식,닥터로빈 공덕점,4.4,37.5432324266947,126.951619722191
2867,중구,서울 중구 한강대로 405 3층 324호 롯데마트 주차장 3층 (토끼정 위),아시안/양식,카페인신현리 아티장가든,4.56,37.5547278494914,126.969526329341
2868,마포구,서울 마포구 독막로 31-3 2F,아시안/양식,비볼리,4.49,37.5485286651181,126.916949077994
2869,마포구,서울 마포구 동교로38길 27-8 2층 유니의우아한식탁,아시안/양식,유니의우아한식탁,4.69,37.5617397985364,126.925577850019
2870,종로구,서울 종로구 율곡로3길 74-6,아시안/양식,플로라,4.3,37.5788439023619,126.982324716067
2871,마포구,서울 마포구 와우산로38길 4 2층,야식,디퍼 루프탑,4.49,37.5555208791293,126.930969846221
2872,서대문구,서울 서대문구 통일로39가길 24 1층,아시안/양식,홍제파스타,4.47,37.5891534793937,126.942932199965
2873,마포구,서울 마포구 망원로 53 1층,아시안/양식,몰라,4.62,37.5570383206015,126.902787575534
2874,마포구,서울 마포구 독막로9길 6 2층,피자,더피자보이즈 합정본점,4.54,37.5485728827621,126.919652830931
2875,은평구,서울 은평구 증산로 465,아시안/양식,뚜띠쿠치나 응암점,4.37,37.5977460664926,126.915085777325
2876,마포구,서울 마포구 월드컵로13길 19-19,야식,망원 그곳,4.6,37.5551260432486,126.90935555523
2877,용산구,서울 용산구 한강대로 187,피자,잭슨피자 삼각지점,4.62,37.5354835993925,126.973295606815
2878,마포구,서울 마포구 월드컵북로4길 15,아시안/양식,마레스타,4.51,37.5572057386981,126.920637926827
2879,마포구,서울 마포구 연남로1길 22 수림빌딩 1층,아시안/양식,윤성용레스토랑,4.65,37.5604940504309,126.921768059645
2880,종로구,서울 종로구 종로5길 7 Tower 8빌딩 지하1층,아시안/양식,엘.이탈리안 비스트로,4.22,37.5706161018862,126.980559892691
2881,영등포구,서울 영등포구 국회대로74길 9 2층,피자,카니발피자 서여의도점,4.45,37.5305204835617,126.921308706686
2882,영등포구,서울 영등포구 국제금융로 86 롯데캐슬 아이비  상가 지하1층 138호,피자,피자팬팬,4.35,37.5202061193308,126.931800002781
2883,서대문구,서울 서대문구 가재울미래로 17 8층 801호,아시안/양식,37.5 DMC가재울점,4.47,37.5707558443105,126.916877426753
2884,마포구,서울 마포구 와우산로21길 26 2층,아시안/양식,락소울윙,4.87,37.5524852533879,126.922569179609
2885,마포구,서울 마포구 성미산로 190-8 101호,피자,윌슨피자,4.61,37.5629129104063,126.926175090207
2886,서대문구,서울 서대문구 연희로 377,피자,피자아일랜드,4.3,37.5910066406383,126.939320310319
2887,마포구,서울 마포구 포은로 106-1 1층,아시안/양식,페리도트,4.73,37.5565583940086,126.904820595606
2888,마포구,서울 마포구 월드컵로3길 14 마포 한강 2차 푸르지오,아시안/양식,매드포갈릭 합정점,4.48,37.5510079695241,126.91164899787
2889,마포구,서울 마포구 홍익로 10 서교푸르지오 아파트 상가 B109호,아시안/양식,파스치노팬스테이크,4.63,37.5537619785992,126.923693794834
2890,종로구,서울 종로구 효자로 37 1층 & 2층,아시안/양식,디미,4.56,37.5792522423786,126.973673951336
2891,서대문구,서울 서대문구 명물길 36-7 2층,피자,피자보이시나 신촌점,4.6,37.5581079470314,126.938879010127
2892,마포구,서울 마포구 포은로 40,아시안/양식,폴베리,4.78,37.5510811135749,126.907393842859
2893,종로구,서울 종로구 세검정로6길 16 1층,아시안/양식,송스키친,4.35,37.6006269318752,126.960164607049
2894,은평구,서울 은평구 연서로27길 20 루니브로스,아시안/양식,루니브로스,4.6,37.6183553193428,126.917531487074
2895,마포구,서울 마포구 와우산로3길 16,피자,슬라이스룸,4.94,37.5461389190988,126.922063811817
2896,마포구,서울 마포구 동교로38길 19 지층,아시안/양식,덕다이브,4.74,37.5620385899772,126.92546833092
2897,강북구,서울 강북구 도봉로 384 오늘통닭,치킨,오늘통닭 수유본점,4.33,37.640871589257,127.029135366536
2898,중랑구,서울 중랑구 망우로 326 한국관건물1층,치킨,교촌치킨 상봉1호점,4.4,37.5968026865946,127.088648011339
2899,동대문구,서울 동대문구 사가정로 143,치킨,BBQ치킨 전농점,4.29,37.5780885902604,127.060800865494
2900,동대문구,서울 동대문구 답십리로 237,치킨,BHC치킨 장안점,4.34,37.5729391451261,127.066787665355
2901,성북구,서울 성북구 고려대로24길 60,치킨,삼성통닭 본점,4.39,37.5834553888909,127.02933612381
2902,동대문구,서울 동대문구 사가정로 93,치킨,BHC치킨 시립대점,4.16,37.5764058354838,127.055619686729
2903,성북구,서울 성북구 오패산로3길 83,치킨,BHC치킨 월곡점,4.4,37.6068266978635,127.034211475766
2904,광진구,서울 광진구 군자로 39,치킨,청년치킨,4.53,37.5467250556289,127.070116527001
2905,중랑구,서울 중랑구 봉화산로53길 30,치킨,굽네치킨 신내1동점,4.45,37.6089462664666,127.09729534706
2906,중랑구,서울 중랑구 면목로35길 52,치킨,굽네치킨 면목점,4.43,37.5792189904101,127.083356135184
2907,동대문구,서울 동대문구 망우로 79 1층,치킨,큰집닭강정 회기역점,4.43,37.5902236740518,127.061902800401
2908,성북구,서울 성북구 삼양로 66,치킨,BHC치킨 길음뉴타운점,4.4,37.609002278777,127.023271412495
2909,성북구,서울 성북구 종암로19길 46,치킨,굽네치킨 종암점,4.43,37.5980689989565,127.032226821811
2910,강북구,서울 강북구 삼각산로 119,치킨,교촌치킨 수유1호점,4.25,37.6409855374589,127.017387703796
2911,노원구,서울 노원구 동일로192길 90,치킨,맛닭꼬 과기대점,4.44,37.6274039553682,127.077791452492
2912,성북구,서울 성북구 화랑로48길 16,치킨,BBQ석계점,4.36,37.6137628900183,127.068994592059
2913,강북구,서울 강북구 도봉로10가길 16 승해빌딩 1층,치킨,노랑통닭 미아점,4.26,37.6129187523112,127.031231214192
2914,도봉구,서울 도봉구 덕릉로59마길 40 지상1층,치킨,네네치킨 창동점,4.6,37.639645772162,127.036374138937
2915,중구,서울 중구 을지로44길 21 지상1층,치킨,구도로통닭 광희점,4.42,37.5650855852878,127.006582331359
2916,성동구,서울 성동구 마조로 31 두성빌딩,치킨,맘스터치 한양대점,4.36,37.560498960163,127.041041919464
2917,노원구,서울 노원구 공릉로 109,치킨,BHC치킨 태릉입구점,4.33,37.620126000161,127.07773470894
2918,성동구,서울 성동구 행당로 76 행당 한진타운 노변상가 1층 114호,치킨,60계 서울행당점,4.3,37.5562490965386,127.027528129786
2919,강북구,서울 강북구 삼양로27길 43 1층 114호-115호,치킨,닭장수후라이드 미아점,4.47,37.6185504851986,127.018847158476
2920,중랑구,서울 중랑구 사가정로52길 17,치킨,맛닭꼬 사가정점,4.29,37.5800122468464,127.087314632143
2921,노원구,서울 노원구 동일로192길 77 동신아파트,치킨,호치킨 공릉역점,4.43,37.6274166134936,127.07689914049
2922,광진구,서울 광진구 자양로13다길 47,치킨,페리카나 자양1점,4.32,37.5333041623825,127.0772720499
2923,강북구,서울 강북구 도봉로8길 35 1층 교촌치킨,치킨,교촌치킨 미아사거리점,4.23,37.6122338585921,127.03209690879
2924,광진구,서울 광진구 자양로 287,치킨,굽네치킨 구의2동점,4.23,37.5514941279116,127.091802501016
2925,노원구,서울 노원구 동일로173가길 69,치킨,굽네치킨 공릉1.3동점,4.4,37.6213523862701,127.072559628781
2926,동대문구,서울 동대문구 전농로 105 1층,치킨,명가통닭 본점,4.46,37.5743269631718,127.057330885456
2927,성북구,서울 성북구 종암로21가길 4 1층,치킨,맛닭꼬 종암점,4.21,37.5990910562329,127.03393027039
2928,중랑구,서울 중랑구 겸재로 197 1층,치킨,맛닭꼬 면목역점,4.42,37.5889747555778,127.089517571714
2929,노원구,서울 노원구 공릉로 199 유성빌딩,치킨,BBQ치킨 공릉점,4.36,37.6272728678546,127.078327140426
2930,강북구,서울 강북구 인수봉로 284-1,치킨,BHC치킨 수유점,4.39,37.6441498399777,127.011022129416
2931,성북구,서울 성북구 고려대로 92,치킨,삼통치킨 본점,4.45,37.5861124622414,127.029518544594
2932,중랑구,서울 중랑구 공릉로12가길 14 후라이드참잘하는집 태릉점,치킨,후라이드참잘하는집 태릉점,4.34,37.6164054739142,127.080536992227
2933,중랑구,서울 중랑구 망우로 203,치킨,푸라닭 중화점,4.57,37.5939956436071,127.075008982696
2934,동대문구,서울 동대문구 경희대로3길 20,치킨,교촌치킨 경희대점,4.5,37.5928925590852,127.051466221721
2935,동대문구,서울 동대문구 사가정로 231,치킨,명인옛날통닭 장안직영점,4.24,37.578960114849,127.070682108957
2936,성북구,서울 성북구 장월로1길 69,치킨,큰집닭강정 동덕여대점,5.0,37.6053597918026,127.044492900594
2937,광진구,서울 광진구 천호대로112길 28,치킨,참맛옛날통닭 군자점,4.39,37.5550705968571,127.080893978798
2938,노원구,서울 노원구 석계로18길 10-9,치킨,치킨클럽 성북역본점,4.52,37.6236285636919,127.060905789829
2939,광진구,서울 광진구 천호대로111길 10 아인스학원,치킨,치킨뱅이 중곡5호점,4.38,37.556779478434,127.082256080537
2940,성북구,서울 성북구 종암로24가길 53 SK아파트 상가동 114,치킨,60계치킨 서울종암점,4.49,37.6008411734995,127.037964181836
2941,노원구,서울 노원구 초안산로5길 12 월계프라자,치킨,굽네치킨 월계2동점,4.4,37.6325606295737,127.051747902831
2942,마포구,서울 마포구 망원로8길 27,치킨,큐스닭강정,4.36,37.5563033945309,126.906263104039
2943,관악구,서울 관악구 보라매로 21,치킨,BBQ치킨 보라매공원점,4.28,37.4913731093454,126.926771137944
2944,마포구,서울 마포구 양화로6길 99-3 지1층,치킨,철인7호 치킨 홍대점,4.41,37.5485426970235,126.919781982189
2945,서대문구,서울 서대문구 연세로11길 8 1층~3층,치킨,오늘통닭 신촌직영점,4.47,37.5590445216786,126.936467197506
2946,종로구,서울 종로구 자하문로 17-1,치킨,미락치킨 경복궁본점,4.34,37.5776319342037,126.971891852377
2947,동작구,서울 동작구 성대로 167,치킨,BHC치킨 상도점,4.42,37.49897242153,126.939588241937
2948,마포구,서울 마포구 망원로8길 14,치킨,교동닭강정,4.36,37.5568254605091,126.905845625073
2949,서대문구,서울 서대문구 연세로4길 34,치킨,BHC치킨 신촌점,4.22,37.5576124995763,126.938552787096
2950,서초구,서울 서초구 방배로27길 27,치킨,BBQ치킨 방배본점,4.53,37.4893569103623,126.990722539383
2951,구로구,서울 구로구 서해안로30길 17 87닭강정 오류동본점,치킨,87닭강정 오류동본점,4.38,37.4930049713325,126.844188959968
